ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;CODE SIRET                                        ;ANNEES;SEMAINES;IP BRUT;NBRE DE SPOTS;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;65348;GROUPAMA ASSURANCE RETRAITE                       ;34311513500117                                    ;2025;46;152 820;35;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;65348;GROUPAMA ASSURANCE RETRAITE                       ;34311513500117                                    ;2025;46;72 760;29;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;65348;GROUPAMA ASSURANCE RETRAITE                       ;34311513500117                                    ;2025;46;16 130;29;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;65348;GROUPAMA ASSURANCE RETRAITE                       ;34311513500117                                    ;2025;46;95 725;18;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;65348;GROUPAMA ASSURANCE RETRAITE                       ;34311513500117                                    ;2025;46;34 680;24;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;65348;GROUPAMA ASSURANCE RETRAITE                       ;34311513500117                                    ;2025;46;58 270;32;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;65348;GROUPAMA ASSURANCE RETRAITE                       ;34311513500117                                    ;2025;46;51 150;24;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;8 280;11;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;18919;ICI                                               ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;3 790;11;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;22 330;12;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;44 920;13;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;15 110;13;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;95 460;11;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;71 830;17;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;35 840;14;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;9 670;15;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;41 925;10;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;21 380;12;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;28 300;16;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;201415;GROUPAMA ASSURANCE SANTE                          ;34311513500117                                    ;2025;46;10 170;9;
3734;CIC CREDIT INDUSTRIEL ET COMMERCIAL               ;1166;ARENA MEDIA COMMUNICATION                         ;26;BANQUES DE DETAIL                                 ;30;PRODUITS BANCAIRES BANQUE DE DETAIL               ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;2020;FRANCE INTER                                      ;1144941;CIC PRET TRANSITION ENERGETIQUE                   ;54201638101328                                    ;2025;46;94 360;6;
3734;CIC CREDIT INDUSTRIEL ET COMMERCIAL               ;1166;ARENA MEDIA COMMUNICATION                         ;26;BANQUES DE DETAIL                                 ;30;PRODUITS BANCAIRES BANQUE DE DETAIL               ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;1144941;CIC PRET TRANSITION ENERGETIQUE                   ;54201638101328                                    ;2025;46;38 680;6;
3734;CIC CREDIT INDUSTRIEL ET COMMERCIAL               ;1166;ARENA MEDIA COMMUNICATION                         ;26;BANQUES DE DETAIL                                 ;30;PRODUITS BANCAIRES BANQUE DE DETAIL               ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1144941;CIC PRET TRANSITION ENERGETIQUE                   ;54201638101328                                    ;2025;46;124 120;6;
3734;CIC CREDIT INDUSTRIEL ET COMMERCIAL               ;1166;ARENA MEDIA COMMUNICATION                         ;26;BANQUES DE DETAIL                                 ;30;PRODUITS BANCAIRES BANQUE DE DETAIL               ;14;ETS FINANCIERS ASSURANCE                          ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1144941;CIC PRET TRANSITION ENERGETIQUE                   ;54201638101328                                    ;2025;46;115 025;6;
3734;CIC CREDIT INDUSTRIEL ET COMMERCIAL               ;1166;ARENA MEDIA COMMUNICATION                         ;26;BANQUES DE DETAIL                                 ;30;PRODUITS BANCAIRES BANQUE DE DETAIL               ;14;ETS FINANCIERS ASSURANCE                          ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;1144941;CIC PRET TRANSITION ENERGETIQUE                   ;54201638101328                                    ;2025;46;32 940;6;
3734;CIC CREDIT INDUSTRIEL ET COMMERCIAL               ;1166;ARENA MEDIA COMMUNICATION                         ;26;BANQUES DE DETAIL                                 ;30;PRODUITS BANCAIRES BANQUE DE DETAIL               ;14;ETS FINANCIERS ASSURANCE                          ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;1144941;CIC PRET TRANSITION ENERGETIQUE                   ;54201638101328                                    ;2025;46;22 500;6;
3734;CIC CREDIT INDUSTRIEL ET COMMERCIAL               ;1166;ARENA MEDIA COMMUNICATION                         ;26;BANQUES DE DETAIL                                 ;30;PRODUITS BANCAIRES BANQUE DE DETAIL               ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1144941;CIC PRET TRANSITION ENERGETIQUE                   ;54201638101328                                    ;2025;46;63 590;6;
3734;CIC CREDIT INDUSTRIEL ET COMMERCIAL               ;1166;ARENA MEDIA COMMUNICATION                         ;26;BANQUES DE DETAIL                                 ;39;INSTIT.MECENAT BANQUE DE DETAIL                   ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;611244;CIC FRANCE INFO METEO P#                          ;54201638101328                                    ;2025;46;188 743;248;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;27 740;3;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;11 260;3;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;7 910;2;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;2 730;2;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;25 840;2;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;424;TF1 PUBLICITE                                     ;34645;LES INDES FLEX                                    ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;6 290;2;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;7 020;1;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;15 270;3;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;11 670;3;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;1 970;2;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;3;3;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;9 250;2;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;430;1;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;2 270;2;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;900;1;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;7 640;3;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;19139;NOVA BOX                                          ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;2;2;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;34725;LPN+                                              ;337262;AUCHAN MOYENS FIDELISATION                        ;41040895900014                                    ;2025;46;730;1;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;697 070;55;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;207 970;54;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;282 800;42;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;88 010;39;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;937 620;66;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;424;TF1 PUBLICITE                                     ;34645;LES INDES FLEX                                    ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;105 780;16;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;556 330;50;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;356 930;70;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;405 570;71;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;62 850;42;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;60;60;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;636 890;72;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;51 005;26;
4000;AUCHAN                                            ;4015;HAVAS MEDIA FRANCE                                ;72;DISTRIBUTION GENERALISTE                          ;180;GMS                                               ;17;DISTRIBUTION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;340196;AUCHAN LES X JOURS                                ;41040895900014                                    ;2025;46;266 070;71;
