ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;CODE SIRET                                        ;ANNEES;SEMAINES;IP BRUT;NBRE DE SPOTS;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;62 130;10;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;48 540;14;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;51 380;15;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;14 220;13;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;5;5;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;31 580;10;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;14 460;13;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;32 320;14;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;833995;PICARD MINI CHEESEBURGER                          ;78493968810915                                    ;2025;40;24 750;15;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;236;RADIO FRANCE PUBLICITE                            ;2020;FRANCE INTER                                      ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;21 980;6;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;4 640;8;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;236;RADIO FRANCE PUBLICITE                            ;18919;ICI                                               ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;1 150;4;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;28 090;5;
