ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;CODE SIRET                                        ;ANNEES;SEMAINES;IP BRUT;NBRE DE SPOTS;
18450;ASSOCIATION FRANCE ALZHEIMER                      ;990;ANNONCEURS DIRECTS                                ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;102532;FRANCE ALZHEIMER                                  ;33796964600039                                    ;2025;47;19 800;18;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;137 370;7;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;25 100;7;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;50 040;6;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;12 510;8;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;55 200;7;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;37 220;10;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;46 030;9;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;4 090;5;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;51 850;6;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;11 420;2;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;6 000;4;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;21 630;9;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;13 550;11;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;5 970;5;
18487;OPEL                                              ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;1204115;OPEL BLACK FRIDAY CORSA                           ;34243932000090                                    ;2025;47;4 470;3;
18629;UNIVERSAL PICTURES FILMS                          ;1283;ESSENCEMEDIACOM                                   ;321;SALONS MANIF.SPECTACLES                           ;538;CINEMA                                            ;32;CULTURE & LOISIRS                                 ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;1365663;WICKED PARTIE II FILM                             ;57213987100139                                    ;2025;47;256 123;41;
19393;FEDERATION FRANCAISE DE CARDIOLOGIE               ;990;ANNONCEURS DIRECTS                                ;83;ACTIONS HUMANITAIRES                              ;639;ACTIONS HUMANITAIRES                              ;80;ACTIONS HUMANITAIRES                              ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;83387;FEDERATION FRANCAISE DE CARDIOLOGIE               ;78445325000036                                    ;2025;47;15 600;14;
19646;GOLDY LES MONTRES                                 ;9999;ZZ INCONNU                                        ;21;HORLOGERIE BIJOUTERIE                             ;511;HORLOGERIE                                        ;4;MODE ET ACCESSOIRES                               ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1222609;KELTON MONTRE P#                                  ;Non renseigné                                     ;2025;47;852;1;
20294;BOTANIC                                           ;4015;HAVAS MEDIA FRANCE                                ;73;DISTRIBUTION SPECIALISEE                          ;529;JARDINERIES-PEPINIERES-FLEURISTES                 ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;104361;BOTANIC JARDINERIE                                ;31047317800088                                    ;2025;47;195 155;29;
20294;BOTANIC                                           ;4015;HAVAS MEDIA FRANCE                                ;73;DISTRIBUTION SPECIALISEE                          ;529;JARDINERIES-PEPINIERES-FLEURISTES                 ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;104361;BOTANIC JARDINERIE                                ;31047317800088                                    ;2025;47;76 312;27;
20294;BOTANIC                                           ;4015;HAVAS MEDIA FRANCE                                ;73;DISTRIBUTION SPECIALISEE                          ;529;JARDINERIES-PEPINIERES-FLEURISTES                 ;17;DISTRIBUTION                                      ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;104361;BOTANIC JARDINERIE                                ;31047317800088                                    ;2025;47;143 755;29;
21670;LES ECHOS                                         ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;541;PRESSE                                            ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;901428;LES ECHOS LE GRAND RENDEZ VOUS EUROPE 1 P#        ;58207143700047                                    ;2025;47;4 060;5;
21830;CMI PUBLISHING                                    ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;541;PRESSE                                            ;33;INFORMATION MEDIA                                 ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;12326;ELLE                                              ;32428631900185                                    ;2025;47;10 732;1;
21830;CMI PUBLISHING                                    ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;541;PRESSE                                            ;33;INFORMATION MEDIA                                 ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;12326;ELLE                                              ;32428631900185                                    ;2025;47;13 735;4;
21830;CMI PUBLISHING                                    ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;541;PRESSE                                            ;33;INFORMATION MEDIA                                 ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;12326;ELLE                                              ;32428631900185                                    ;2025;47;4 472;3;
21830;CMI PUBLISHING                                    ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;541;PRESSE                                            ;33;INFORMATION MEDIA                                 ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;12326;ELLE                                              ;32428631900185                                    ;2025;47;2 480;4;
21830;CMI PUBLISHING                                    ;990;ANNONCEURS DIRECTS                                ;330;INFORMATION MEDIA                                 ;541;PRESSE                                            ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;12326;ELLE                                              ;32428631900185                                    ;2025;47;26 585;10;
22175;EDF                                               ;990;ANNONCEURS DIRECTS                                ;54;SECTEUR ENERGIE                                   ;431;SOURCES D ENERGIE                                 ;13;ENERGIE                                           ;236;RADIO FRANCE PUBLICITE                            ;2020;FRANCE INTER                                      ;995727;EDF ON EN PARLE P#                                ;55208131766522                                    ;2025;47;75 588;11;
22175;EDF                                               ;990;ANNONCEURS DIRECTS                                ;54;SECTEUR ENERGIE                                   ;431;SOURCES D ENERGIE                                 ;13;ENERGIE                                           ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;995727;EDF ON EN PARLE P#                                ;55208131766522                                    ;2025;47;138 098;12;
